year,month,precipitation(mm),snow_depth(cm),mean_temperature(°C),min_temperature(°C),max_temperature(°C)
2018,4,35.7,3.9310344827586206,4.256666666666667,-0.8833333333333333,9.58
2018,5,22.5,0.0,14.55483870967742,6.069999999999999,21.153333333333332
2018,6,54.8,0.0,14.639999999999999,8.373333333333333,20.240000000000002
2018,7,37.0,0.0,20.258064516129032,14.193548387096774,25.593548387096774
2018,8,40.9,0.0,16.787096774193547,11.503225806451614,22.287096774193547
2018,9,70.0,0.0,12.129999999999999,8.053333333333333,16.69
2018,10,38.6,0.0,5.809677419354839,2.3677419354838714,9.312903225806451
2018,11,17.3,0.36666666666666664,2.283333333333333,-0.24666666666666665,4.27
2018,12,41.5,4.0,-2.519354838709677,-4.638709677419355,-0.7741935483870969
2019,1,48.6,27.129032258064516,-6.919354838709677,-11.129032258064516,-3.229032258064516
2019,2,43.3,36.57142857142857,-1.1178571428571427,-4.575,1.8714285714285714
2019,3,39.2,20.419354838709676,-1.1419354838709677,-4.687096774193549,2.167741935483871
2019,4,6.4,0.0,6.116666666666666,-0.3633333333333333,12.443333333333333
2019,5,56.6,0.0,9.651612903225805,4.077419354838709,15.04516129032258
2019,6,31.1,0.0,16.743333333333332,10.83,22.253333333333334
